panel_num,total_task_time_s,head_x_m,head_y_m,head_z_m,head_x_rotation_deg,head_y_rotation_deg,head_z_rotation_deg,hand_x_m,hand_y_m,hand_z_m,hand_x_rotation_deg,hand_y_rotation_deg,hand_z_rotation_deg,error,time stamp
0,,0.0,1.133,0.45,0.0,0.0,0.0,0.25,1.7000000000000002,1.0,0.0,0.0,0.0,0,2022-01-11 PM 5:49:48
0,time,-0.018086,1.414308,0.424859,356.0033,345.4337,2.793784,0.018513,1.3942990000000002,1.3584610000000001,314.6794,356.9407,359.9806,0,2022-01-11 PM 5:49:49
0,time,-0.018086,1.414308,0.424859,356.0033,345.4337,2.793784,0.018513,1.3942990000000002,1.3584610000000001,314.6794,356.9407,359.9806,0,2022-01-11 PM 5:49:49
0,time,-0.018086,1.414308,0.424859,356.0033,345.4337,2.793784,0.018513,1.3942990000000002,1.3584610000000001,314.6794,356.9407,359.9806,0,2022-01-11 PM 5:49:49
0,time,-0.018086,1.414308,0.424859,356.0033,345.4337,2.793784,0.018513,1.3942990000000002,1.3584610000000001,314.6794,356.9407,359.9806,0,2022-01-11 PM 5:49:49
0,time,-0.0173123,1.414358,0.4253928,356.0616,345.4819,2.778397,0.0193737,1.392775,1.3589983,314.81,357.0505,0.3024669,0,2022-01-11 PM 5:49:49
0,time,-0.0174043,1.414426,0.4255305,356.0276,345.4922,2.783152,0.0183358,1.3914620000000002,1.3586569000000002,314.8603,356.2061,0.3505249,0,2022-01-11 PM 5:49:49
0,time,-0.0178258,1.415169,0.4255796,355.7843,345.1202,2.800228,0.017946,1.3908170000000002,1.3585448,314.9087,356.1754,0.3593923,0,2022-01-11 PM 5:49:49
0,time,-0.0183449,1.415641,0.4250887,355.6753,344.9224,2.809366,0.0168977,1.389237,1.3584521999999999,315.0649,356.0121,0.2747096,0,2022-01-11 PM 5:49:49
0,time,-0.0185306,1.416156,0.4250416,355.5475,344.6599,2.847186,0.0166087,1.3886660000000002,1.358628,315.1378,355.9564,0.3171072,0,2022-01-11 PM 5:49:49
0,time,-0.0195992,1.416514,0.4242741,355.0115,344.3907,3.122473,0.0157728,1.386203,1.3595395,315.6522,355.7949,0.6309855,0,2022-01-11 PM 5:49:49
0,time,-0.0195935,1.415851,0.4243314,355.1776,344.7517,3.116838,0.0133843,1.380127,1.3604375000000002,316.4261,355.1194,1.492039,0,2022-01-11 PM 5:49:49
0,time,-0.018846,1.415403,0.4251973,355.5245,345.0671,3.051286,0.0102868,1.37921,1.3606963,316.6026,354.4148,1.992445,0,2022-01-11 PM 5:49:49
0,time,-0.0183976,1.414747,0.4259744,355.7517,345.4473,2.944953,0.0098433,1.380721,1.3607377,316.3311,354.543,1.91887,0,2022-01-11 PM 5:49:49
0,time,-0.0178456,1.412791,0.4263032,355.9335,346.5544,2.83092,0.0102398,1.381769,1.3615565,316.1935,354.632,1.885487,0,2022-01-11 PM 5:49:50
0,time,-0.0172813,1.409097,0.4266581,356.3115,348.5674,2.611661,0.0098007,1.3843150000000002,1.3630819,316.1058,354.8311,1.920047,0,2022-01-11 PM 5:49:50
0,time,-0.0165002,1.407089,0.4275479,356.7083,349.7342,2.446885,0.0075736,1.3896860000000002,1.3649671,315.5087,354.0566,2.568981,0,2022-01-11 PM 5:49:50
0,time,-0.015784,1.40668,0.4285131,357.0,350.0387,2.209707,0.006376,1.3939030000000001,1.3677986,315.2872,354.3839,2.505218,0,2022-01-11 PM 5:49:50
0,time,-0.0152521,1.406159,0.4290592,357.2257,350.2762,2.128178,0.0059299,1.3933220000000002,1.3696639,315.1133,355.0358,2.220902,0,2022-01-11 PM 5:49:50
0,time,-0.0153184,1.405705,0.4293768,357.307,350.5159,2.171271,0.0039244,1.3892470000000001,1.3716677000000002,316.2779,354.0953,2.370779,0,2022-01-11 PM 5:49:50
0,time,-0.0156336,1.405697,0.4295594,357.237,350.5101,2.243743,0.0038054,1.387002,1.3699955,315.5698,354.1884,2.283141,0,2022-01-11 PM 5:49:50
0,time,-0.0156231,1.406039,0.4296477,357.2554,350.3436,2.253815,0.0009573,1.3848630000000002,1.3685275,314.8225,352.1255,5.491111,0,2022-01-11 PM 5:49:50
0,time,-0.0157466,1.406683,0.4295415,357.2344,349.9617,2.301316,-0.0015516,1.384333,1.3653612000000002,314.0316,350.648,5.769998,0,2022-01-11 PM 5:49:50
0,time,-0.0160587,1.406729,0.429074,357.1874,349.8662,2.272864,-0.0050468,1.3832870000000002,1.3639612,312.9998,349.3081,10.15085,0,2022-01-11 PM 5:49:50
0,time,-0.0157173,1.407054,0.4284309,357.3013,349.6642,2.260897,-0.0060115,1.382382,1.3624697000000001,313.3629,349.0536,9.752293,0,2022-01-11 PM 5:49:51
0,time,-0.0151553,1.407403,0.4279097,357.5016,349.4435,2.100894,-0.0058126,1.3821750000000002,1.3637826,314.0108,349.4904,9.082622,0,2022-01-11 PM 5:49:51
0,time,-0.0145528,1.407832,0.4277291,357.6298,349.188,1.990335,-0.0066242,1.3821780000000001,1.3635895,313.5754,348.6282,10.33209,0,2022-01-11 PM 5:49:51
0,time,-0.014127,1.407803,0.4276925,357.7034,349.1783,1.939585,-0.0069196,1.383186,1.3623750000000001,313.3232,348.2358,10.15283,0,2022-01-11 PM 5:49:51
0,time,-0.0143809,1.407819,0.4278492,357.62,349.2351,2.018769,-0.0051677,1.3862400000000001,1.3604199000000001,313.0807,349.4026,7.244067,0,2022-01-11 PM 5:49:51
0,time,-0.015161,1.407506,0.4281897,357.5063,349.4424,2.225351,-0.0014594,1.390211,1.3588577000000002,314.3175,350.8546,0.5455877,0,2022-01-11 PM 5:49:51
0,time,-0.016032,1.407453,0.428313,357.4374,349.52,2.408763,0.0033064,1.393977,1.3598593,315.3234,352.6226,355.9697,0,2022-01-11 PM 5:49:51
