panel_num,total_task_time_s,head_x_m,head_y_m,head_z_m,head_x_rotation_deg,head_y_rotation_deg,head_z_rotation_deg,hand_x_m,hand_y_m,hand_z_m,hand_x_rotation_deg,hand_y_rotation_deg,hand_z_rotation_deg,error,time stamp
0,,0.0,0.32,0.562,0.0,0.0,0.0,0.28,1.4200000000000002,0.5670000000000001,0.0,0.0,0.0,0,2022-05-31 PM 6:07:22
0,time,-0.0040821,1.435447,0.386905,349.3476,3.367284,359.7845,0.059599299999999994,1.350232,0.6145073,277.7208,42.58212,326.6817,0,2022-05-31 PM 6:07:23
0,time,-0.0040821,1.435447,0.386905,349.3476,3.367284,359.7845,0.059599299999999994,1.350232,0.6145073,277.7208,42.58212,326.6817,0,2022-05-31 PM 6:07:23
0,time,-0.0040821,1.435447,0.386905,349.3476,3.367284,359.7845,0.059599299999999994,1.350232,0.6145073,277.7208,42.58212,326.6817,0,2022-05-31 PM 6:07:23
0,time,-0.0039104,1.435222,0.3881058,349.3881,3.534064,359.729,0.059871499999999994,1.349131,0.6141613,277.9383,41.87477,327.3264,0,2022-05-31 PM 6:07:23
0,time,-0.0039645,1.434865,0.3890896,349.5992,3.520424,359.7515,0.0599442,1.348117,0.6139004,278.0668,41.06589,328.1837,0,2022-05-31 PM 6:07:23
0,time,-0.0047481,1.433512,0.391057,350.4103,3.256793,359.9247,0.0597164,1.3457050000000002,0.6162946,278.2765,38.79688,330.502,0,2022-05-31 PM 6:07:23
0,time,-0.0047481,1.433512,0.391057,350.4103,3.256793,359.9247,0.0597164,1.3457050000000002,0.6162946,278.2765,38.79688,330.502,0,2022-05-31 PM 6:07:23
0,time,-0.0049899,1.433374,0.3913142,350.4886,3.179708,359.9154,0.0597188,1.3451270000000002,0.616513,278.3874,38.24754,331.0526,0,2022-05-31 PM 6:07:23
0,time,-0.0063013,1.433086,0.3918232,350.6615,2.805074,0.1518656,0.059091599999999994,1.344074,0.6174128,278.3598,36.87938,332.4145,0,2022-05-31 PM 6:07:23
0,time,-0.0088847,1.431901,0.3915479,351.4699,1.833747,0.5654389,0.0590697,1.342576,0.6183631,278.3792,34.80379,334.3963,0,2022-05-31 PM 6:07:24
0,time,-0.0124461,1.427202,0.391665,354.7588,0.042804,0.5824751,0.056596,1.340039,0.6181566000000001,277.6846,31.32475,337.2987,0,2022-05-31 PM 6:07:24
0,time,-0.0161923,1.423861,0.3934645,357.1849,357.9581,0.4735208,0.0515023,1.3383450000000001,0.6165817,276.3446,27.70454,339.7464,0,2022-05-31 PM 6:07:24
0,time,-0.0201814,1.416975,0.3954475,1.76572,355.6733,0.4101917,0.0433305,1.337665,0.6147959,273.4916,20.69223,344.9615,0,2022-05-31 PM 6:07:24
0,time,-0.0225967,1.410416,0.3995563,5.497566,354.4688,359.9893,0.0310992,1.334249,0.6140806,271.7823,305.6186,57.27287,0,2022-05-31 PM 6:07:24
