panel_num,total_task_time_s,head_x_m,head_y_m,head_z_m,head_x_rotation_deg,head_y_rotation_deg,head_z_rotation_deg,hand_x_m,hand_y_m,hand_z_m,hand_x_rotation_deg,hand_y_rotation_deg,hand_z_rotation_deg,error,time stamp
0,,0.0,0.26,0.522,0.0,0.0,0.0,0.26,1.35,0.5720000000000001,0.0,0.0,0.0,0,2022-09-01 ?¤í›„ 2:16:48
0,time,-0.0050493,1.371995,0.4639057,346.5032,354.0852,357.8647,0.0266488,0.9523672,0.911834,358.03,330.1903,309.5558,0,2022-09-01 ?¤í›„ 2:16:48
0,time,-0.0049727,1.372,0.4630372,346.4593,354.0282,357.8945,0.0266353,0.9520337999999999,0.9120036,358.1602,330.1498,309.5373,0,2022-09-01 ?¤í›„ 2:16:48
0,time,-0.0050683,1.372537,0.4621506,346.278,354.053,357.8921,0.026497399999999997,0.9517108,0.9118231,358.2969,330.1368,309.6319,0,2022-09-01 ?¤í›„ 2:16:48
0,time,-0.0052571,1.372912,0.4601668,345.9904,354.1516,357.9525,0.0259785,0.950936,0.911819,358.5243,330.1134,309.7935,0,2022-09-01 ?¤í›„ 2:16:49
0,time,-0.0055182,1.37317,0.4597949,345.867,354.028,358.0661,0.025682000000000003,0.9507599999999999,0.9119261000000001,358.5557,330.0905,309.8895,0,2022-09-01 ?¤í›„ 2:16:49
0,time,-0.0062866,1.37333,0.4589217,345.8423,353.8065,358.2404,0.025174500000000002,0.9509557,0.9117816000000001,358.6156,329.8664,310.0506,0,2022-09-01 ?¤í›„ 2:16:49
0,time,-0.0079597,1.373985,0.4568968,345.6627,353.4578,358.6239,0.0206537,0.9547234,0.9064273,357.5871,327.9038,310.5435,0,2022-09-01 ?¤í›„ 2:16:49
0,time,-0.0100539,1.372938,0.4548168,346.126,353.1395,358.7802,0.0118396,0.9665749,0.8929914,355.1981,324.2119,313.686,0,2022-09-01 ?¤í›„ 2:16:49
0,time,-0.0125767,1.370349,0.4554786,347.6476,352.8876,359.0481,0.0042204,0.9841468,0.8743377,352.9032,320.889,313.6194,0,2022-09-01 ?¤í›„ 2:16:49
0,time,-0.015021,1.365032,0.4585106,350.7024,353.237,359.4566,-0.0111521,1.0159048,0.8560836000000001,350.0175,315.0896,316.5244,0,2022-09-01 ?¤í›„ 2:16:49
0,time,-0.016608,1.361189,0.4620758,352.962,353.8893,359.7944,-0.0266403,1.0671541,0.8346179,344.5596,308.8139,319.0976,0,2022-09-01 ?¤í›„ 2:16:49
0,time,-0.0175525,1.359268,0.4674113,353.969,355.1188,0.7932548,-0.0324326,1.1579540000000001,0.8027039,333.3884,304.104,327.9094,0,2022-09-01 ?¤í›„ 2:16:49
0,time,-0.0183331,1.356545,0.4719566,355.3552,357.0854,1.134707,0.0017995000000000008,1.28396,0.7783111,311.3846,312.5424,341.6431,0,2022-09-01 ?¤í›„ 2:16:49
0,time,-0.0194981,1.356012,0.474509,355.6534,358.3756,1.414084,0.0364658,1.35376,0.7580467000000001,294.3481,315.04,3.488363,0,2022-09-01 ?¤í›„ 2:16:50
0,time,-0.0207681,1.356565,0.4771191,355.3817,359.0016,1.585021,0.0501293,1.3844580000000002,0.7612252,288.2018,315.669,15.42884,0,2022-09-01 ?¤í›„ 2:16:50
0,time,-0.0218196,1.35711,0.479984,355.1609,359.5148,1.562825,0.0531502,1.3910870000000002,0.7819397,287.0717,323.3991,14.22864,0,2022-09-01 ?¤í›„ 2:16:50
0,time,-0.0226775,1.357297,0.4828203,355.0791,359.7898,1.5104,0.0485419,1.3892170000000001,0.7999952,288.0341,327.4183,10.32478,0,2022-09-01 ?¤í›„ 2:16:50
0,time,-0.0239638,1.356921,0.4860603,355.2086,359.9049,1.684192,0.0357207,1.3854460000000002,0.8112334,289.508,325.3397,15.0791,0,2022-09-01 ?¤í›„ 2:16:50
