panel_num,total_task_time_s,head_x_m,head_y_m,head_z_m,head_x_rotation_deg,head_y_rotation_deg,head_z_rotation_deg,hand_x_m,hand_y_m,hand_z_m,hand_x_rotation_deg,hand_y_rotation_deg,hand_z_rotation_deg,error,time stamp
0,,-0.077,0.275,0.406,0.0,0.0,0.0,0.263,1.395,0.41600000000000004,0.0,0.0,0.0,0,2022-04-21 PM 3:12:29
0,time,-0.090346,1.422457,0.4082815,350.8526,358.6767,358.3928,0.0642218,1.277311,0.7463572,304.1468,17.44149,352.3658,0,2022-04-21 PM 3:12:30
0,time,-0.090346,1.422457,0.4082815,350.8526,358.6767,358.3928,0.0642218,1.277311,0.7463572,304.1468,17.44149,352.3658,0,2022-04-21 PM 3:12:30
0,time,-0.090346,1.422457,0.4082815,350.8526,358.6767,358.3928,0.0642218,1.277311,0.7463572,304.1468,17.44149,352.3658,0,2022-04-21 PM 3:12:30
0,time,-0.0890671,1.422982,0.4069785,350.5792,358.7854,358.2473,0.064991,1.2780109999999998,0.7456254,304.006,17.45477,352.2295,0,2022-04-21 PM 3:12:30
0,time,-0.089207,1.422848,0.406995,350.6015,358.6881,358.2935,0.0651066,1.2778749999999999,0.7456133,303.9492,17.59877,352.0583,0,2022-04-21 PM 3:12:30
0,time,-0.0887844,1.423055,0.4067514,350.6036,358.7292,358.1696,0.0651445,1.278025,0.7453852,304.0013,17.67201,351.9862,0,2022-04-21 PM 3:12:30
0,time,-0.0887844,1.423055,0.4067514,350.6036,358.7292,358.1696,0.0651445,1.278025,0.7453852,304.0013,17.67201,351.9862,0,2022-04-21 PM 3:12:30
0,time,-0.0888445,1.423021,0.4065287,350.5803,358.7235,358.2435,0.0649307,1.277961,0.7451614,304.011,17.59799,352.0092,0,2022-04-21 PM 3:12:30
0,time,-0.0887708,1.423268,0.4059556,350.493,358.7073,358.2433,0.0651957,1.2779660000000002,0.7449107,304.0661,17.67459,351.8823,0,2022-04-21 PM 3:12:30
0,time,-0.0887567,1.423421,0.4054162,350.3699,358.7778,358.1939,0.0657024,1.278864,0.7441589,303.8926,17.94228,351.688,0,2022-04-21 PM 3:12:30
0,time,-0.0885522,1.422397,0.4053988,351.0195,359.0654,358.2676,0.0677363,1.2827389999999999,0.741474,303.2943,18.78587,350.7758,0,2022-04-21 PM 3:12:30
0,time,-0.0871417,1.419785,0.4057888,352.4341,0.0718434,358.2068,0.0759275,1.287233,0.7385573,302.3788,20.35181,350.6263,0,2022-04-21 PM 3:12:31
0,time,-0.0843327,1.415983,0.406659,354.447,1.976328,357.9948,0.0920612,1.2865989999999998,0.7399666,303.2506,23.10672,351.801,0,2022-04-21 PM 3:12:31
0,time,-0.0813075,1.412307,0.4072947,356.2471,3.604961,358.0918,0.10663249999999999,1.2866,0.7437741,304.5439,24.95235,352.225,0,2022-04-21 PM 3:12:31
0,time,-0.0786196,1.40971,0.4074488,357.5295,4.452336,358.2176,0.1039602,1.305282,0.7543268,302.3845,23.62975,353.3566,0,2022-04-21 PM 3:12:31
0,time,-0.0762738,1.40881,0.4065504,358.2554,4.911759,358.2139,0.08561049999999999,1.3369309999999999,0.7752459,298.2691,17.21608,358.3487,0,2022-04-21 PM 3:12:31
0,time,-0.0749333,1.409579,0.4053429,357.9919,5.081015,357.9574,0.069254,1.3573270000000002,0.8036772,297.5745,10.22212,4.014063,0,2022-04-21 PM 3:12:31
0,time,-0.0751937,1.410127,0.4056616,357.8397,4.952604,357.8996,0.0617211,1.3648419999999999,0.8283848,298.9547,6.590923,7.077417,0,2022-04-21 PM 3:12:31
0,time,-0.0758408,1.410662,0.4063418,357.5947,4.881204,357.8044,0.060020699999999996,1.365615,0.8462534,300.3019,4.645548,9.229065,0,2022-04-21 PM 3:12:31
0,time,-0.0766015,1.411514,0.4069112,357.3428,4.797632,357.7791,0.0573447,1.3624610000000001,0.859357,302.3098,2.824572,9.293035,0,2022-04-21 PM 3:12:31
0,time,-0.0774071,1.412204,0.4071743,356.9689,4.435138,357.7847,0.048467399999999994,1.3597199999999998,0.8663027,302.9924,358.4712,12.95382,0,2022-04-21 PM 3:12:31
0,time,-0.0776716,1.412607,0.4069232,356.8355,4.131104,357.7776,0.040425899999999994,1.3560340000000002,0.8735727,305.1702,356.4221,12.5855,0,2022-04-21 PM 3:12:32
0,time,-0.0775463,1.413112,0.4065156,356.6428,4.024388,357.601,0.034252,1.3542770000000002,0.8799619,307.0574,355.5448,12.50212,0,2022-04-21 PM 3:12:32
0,time,-0.0773827,1.413702,0.4057321,356.3512,3.882901,357.5031,0.032766899999999995,1.353469,0.8875996,310.1594,356.1125,10.3365,0,2022-04-21 PM 3:12:32
0,time,-0.0769234,1.414183,0.4045274,356.1273,3.970705,357.388,0.0322805,1.3554089999999999,0.8918935,310.9375,355.8086,10.2427,0,2022-04-21 PM 3:12:32
0,time,-0.0767805,1.414706,0.4031357,355.8419,3.885059,357.3611,0.0335792,1.3567719999999999,0.8946375,311.5386,356.8803,8.997475,0,2022-04-21 PM 3:12:32
0,time,-0.0767118,1.415933,0.4015782,355.2287,3.716851,357.2953,0.0327687,1.3593570000000001,0.8887742,310.4572,356.3791,8.811344,0,2022-04-21 PM 3:12:32
0,time,-0.077241,1.419115,0.3992335,353.583,3.568558,357.3289,0.030762399999999995,1.362257,0.868263,306.5793,354.7257,10.78279,0,2022-04-21 PM 3:12:32
1,2,-0.0787235,1.421799,0.3966258,352.0905,3.088576,357.4986,0.0287201,1.3621690000000002,0.8325465,300.8598,352.4308,13.69329,0,2022-04-21 PM 3:12:32
1,2,-0.0807115,1.423288,0.3940579,351.0798,2.294791,357.6946,0.0265701,1.3513380000000002,0.7933488,297.2708,349.5138,17.01935,0,2022-04-21 PM 3:12:32
1,3,-0.0823442,1.42461,0.390635,350.1144,1.626019,358.0325,0.028993699999999997,1.3305850000000001,0.7635397,296.6122,352.2131,13.71034,0,2022-04-21 PM 3:12:32
1,3,-0.0828546,1.425752,0.3863316,349.2179,1.627717,357.9699,0.0312174,1.307134,0.7497668,299.2817,355.1934,10.68493,0,2022-04-21 PM 3:12:33
1,3,-0.0829192,1.426703,0.3821846,348.4952,2.162573,357.886,0.034433799999999994,1.291632,0.7440746,301.5504,358.187,7.660546,0,2022-04-21 PM 3:12:33
1,3,-0.0836264,1.427276,0.3786675,348.034,2.358855,357.8372,0.0364013,1.285384,0.7425003,302.4707,358.752,7.794417,0,2022-04-21 PM 3:12:33
1,3,-0.0848456,1.426578,0.3770377,348.3401,2.328053,357.9167,0.0374112,1.2850579999999998,0.7423353,302.6606,359.1444,8.081774,0,2022-04-21 PM 3:12:33
1,3,-0.0853046,1.424098,0.3770842,349.6259,2.612619,357.9499,0.036660399999999996,1.285958,0.7414706,302.6822,358.5521,8.670367,0,2022-04-21 PM 3:12:33
1,3,-0.0853997,1.418029,0.3796502,353.0065,2.845984,357.9746,0.036180399999999995,1.285361,0.7391584,302.781,358.6559,8.778351,0,2022-04-21 PM 3:12:33
1,3,-0.0850547,1.41133,0.3822808,356.3474,3.136584,358.0594,0.034752599999999995,1.2800410000000002,0.736325,303.2597,357.7478,9.813951,0,2022-04-21 PM 3:12:33
1,3,-0.0846658,1.406605,0.3838082,358.2876,3.35374,358.1521,0.033956799999999995,1.2698930000000002,0.7352674,304.6338,357.6972,10.05146,0,2022-04-21 PM 3:12:33
1,3,-0.0834162,1.40427,0.3840798,359.1358,3.757627,358.0347,0.0350879,1.2573539999999999,0.7341987,306.2328,357.5511,10.52914,0,2022-04-21 PM 3:12:33
1,4,-0.0808772,1.40235,0.3846433,359.6616,4.768976,358.1595,0.0391689,1.248393,0.7329364,307.2401,357.6449,11.10008,0,2022-04-21 PM 3:12:33
1,4,-0.0779692,1.401324,0.3856155,359.9482,5.877532,358.0495,0.0476765,1.2424089999999999,0.732069,307.8417,358.6482,11.25533,0,2022-04-21 PM 3:12:34
