panel_num,total_task_time_s,head_x_m,head_y_m,head_z_m,head_x_rotation_deg,head_y_rotation_deg,head_z_rotation_deg,hand_x_m,hand_y_m,hand_z_m,hand_x_rotation_deg,hand_y_rotation_deg,hand_z_rotation_deg,error,time stamp
0,,-0.192,0.157,0.367,0.0,0.0,0.0,0.058,1.2670000000000001,0.417,0.0,0.0,0.0,0,2022-04-07 PM 2:35:21
0,time,-0.0219735,1.264563,0.5031171,340.3444,5.942264,354.6872,-0.067833,0.8427306,0.6849695,324.8372,0.5371234,353.5403,0,2022-04-07 PM 2:35:21
0,time,-0.0219735,1.264563,0.5031171,340.3444,5.942264,354.6872,-0.067833,0.8427306,0.6849695,324.8372,0.5371234,353.5403,0,2022-04-07 PM 2:35:21
0,time,-0.0219735,1.264563,0.5031171,340.3444,5.942264,354.6872,-0.067833,0.8427306,0.6849695,324.8372,0.5371234,353.5403,0,2022-04-07 PM 2:35:21
0,time,-0.0215521,1.26486,0.5021762,340.2501,5.872863,354.6526,-0.0677334,0.8428964999999999,0.6849136,324.8401,0.6106727,353.5101,0,2022-04-07 PM 2:35:21
0,time,-0.0217976,1.264691,0.5021823,340.2682,5.968385,354.6511,-0.0678273,0.8424092,0.6848372,324.7164,0.5352763,353.5773,0,2022-04-07 PM 2:35:21
0,time,-0.0221279,1.265102,0.5008135,340.0854,5.898791,354.6658,-0.0680744,0.8429751,0.6848522,324.6514,0.5606,353.6207,0,2022-04-07 PM 2:35:22
0,time,-0.0221279,1.265102,0.5008135,340.0854,5.898791,354.6658,-0.0680744,0.8429751,0.6848522,324.6514,0.5606,353.6207,0,2022-04-07 PM 2:35:22
0,time,-0.0222319,1.265301,0.5004604,340.0159,5.89079,354.7014,-0.0678965,0.8430977,0.6846993,324.6207,0.5937876,353.5647,0,2022-04-07 PM 2:35:22
0,time,-0.022384,1.265237,0.5000583,340.0684,5.894382,354.6844,-0.0679206,0.8431666,0.684501,324.5842,0.5802094,353.6138,0,2022-04-07 PM 2:35:22
0,time,-0.0224764,1.265245,0.4992645,340.0279,5.932157,354.6899,-0.0680322,0.8432719,0.6844290000000001,324.5852,0.559222,353.6364,0,2022-04-07 PM 2:35:22
0,time,-0.0231355,1.265319,0.4990787,339.9497,5.848018,354.7703,-0.0684051,0.8433859,0.684335,324.6165,0.3670694,353.7577,0,2022-04-07 PM 2:35:22
0,time,-0.0235805,1.265278,0.4990329,339.9139,5.828547,354.6774,-0.0685307,0.8435942,0.6840317,324.5411,0.3345039,353.8182,0,2022-04-07 PM 2:35:22
0,time,-0.0236284,1.265124,0.4986132,339.8683,5.960527,354.7263,-0.0686487,0.8441453,0.6834966,324.3112,0.1745209,353.9438,0,2022-04-07 PM 2:35:22
0,time,-0.0238944,1.265269,0.4980019,339.7972,5.902094,354.7357,-0.0685692,0.8442026,0.6832694,324.3652,0.1570375,353.947,0,2022-04-07 PM 2:35:22
0,time,-0.0241311,1.265229,0.4979945,339.7805,5.927486,354.7138,-0.0691634,0.8439501,0.6834162,324.4302,359.8817,354.1539,0,2022-04-07 PM 2:35:22
0,time,-0.0243579,1.265071,0.4981358,339.7587,5.904233,354.7016,-0.0693372,0.8438293,0.6834075000000001,324.485,359.774,354.2318,0,2022-04-07 PM 2:35:22
0,time,-0.0244887,1.264921,0.4981246,339.7145,5.911934,354.678,-0.0695533,0.8439589,0.6832127,324.42,359.6243,354.3631,0,2022-04-07 PM 2:35:23
0,time,-0.0243835,1.264886,0.4979996,339.7191,6.052922,354.6143,-0.0696246,0.8440974,0.6828713000000001,324.3783,359.5135,354.4472,0,2022-04-07 PM 2:35:23
0,time,-0.0243067,1.264928,0.4975315,339.6307,6.009594,354.6475,-0.0695503,0.8442031999999999,0.6828818000000001,324.4055,359.49,354.4364,0,2022-04-07 PM 2:35:23
0,time,-0.0242446,1.264915,0.4974475,339.7455,6.017007,354.5687,-0.0699495,0.8441664,0.6829558,324.4279,359.3541,354.5363,0,2022-04-07 PM 2:35:23
0,time,-0.0242859,1.264941,0.4972964,339.7145,5.991793,354.6272,-0.0700016,0.8440084999999999,0.6828245000000001,324.4214,359.2932,354.5557,0,2022-04-07 PM 2:35:23
0,time,-0.0243433,1.264996,0.4972784,339.5955,5.920624,354.6295,-0.0698834,0.8442451,0.6828079,324.3635,359.3301,354.5026,0,2022-04-07 PM 2:35:23
0,time,-0.0241611,1.26493,0.4973771,339.6458,5.96296,354.622,-0.0701875,0.8443326999999999,0.6824694,324.2879,359.2486,354.5649,0,2022-04-07 PM 2:35:23
0,time,-0.0242889,1.264843,0.4976503,339.6343,5.912677,354.5956,-0.0704121,0.8446442,0.6825828,324.2531,359.2377,354.5916,0,2022-04-07 PM 2:35:23
0,time,-0.0244078,1.264831,0.4975834,339.6924,5.844298,354.6375,-0.0707216,0.8447547,0.6824370000000001,324.2154,359.125,354.7065,0,2022-04-07 PM 2:35:23
0,time,-0.0247714,1.264558,0.49805,339.8291,5.774253,354.7393,-0.0713015,0.8450956,0.6821148,324.1027,358.8455,354.9594,0,2022-04-07 PM 2:35:23
0,time,-0.0250842,1.264537,0.4983635,339.8464,5.682963,354.8385,-0.0719529,0.8453602,0.6815069,323.9204,358.5753,355.2268,0,2022-04-07 PM 2:35:24
0,time,-0.0251015,1.264439,0.4981889,340.0097,5.723296,354.8005,-0.0726964,0.8461909,0.6810931,323.6724,358.1919,355.483,0,2022-04-07 PM 2:35:24
0,time,-0.0250604,1.264603,0.4977068,340.0774,5.687083,354.8968,-0.0720131,0.8495231,0.6803148,323.2697,358.2319,355.4729,0,2022-04-07 PM 2:35:24
0,time,-0.02498,1.264425,0.4970822,340.406,5.832681,354.7879,-0.0709759,0.8607535,0.6775834000000001,321.9884,357.659,356.6316,0,2022-04-07 PM 2:35:24
0,time,-0.0260243,1.262572,0.4970967,341.7533,5.824235,355.0902,-0.0716497,0.8832463,0.6695648000000001,319.1689,355.4397,359.8277,0,2022-04-07 PM 2:35:24
0,time,-0.0271609,1.260633,0.4962924,343.1336,5.823302,355.4403,-0.0706191,0.9237906,0.6594915,313.5367,352.7115,1.646326,0,2022-04-07 PM 2:35:24
0,time,-0.02778,1.259185,0.4944296,344.2071,5.908854,355.5034,-0.070354,0.9715021,0.6491898,307.9145,351.5928,0.6682564,0,2022-04-07 PM 2:35:24
0,time,-0.0286256,1.258224,0.4915756,345.0527,5.742196,355.3536,-0.0699857,1.0261507,0.6399903,303.3127,352.7101,356.5979,0,2022-04-07 PM 2:35:24
0,time,-0.0296459,1.257629,0.4878187,345.5963,5.629164,355.2804,-0.0699055,1.0814492,0.629236,297.1013,351.5579,355.8116,0,2022-04-07 PM 2:35:24
0,time,-0.0304552,1.257059,0.4837279,345.959,5.865253,355.2121,-0.0631233,1.1247960000000001,0.6258976,293.743,354.8075,351.9791,0,2022-04-07 PM 2:35:24
0,time,-0.03063,1.256453,0.4793462,346.4271,6.161739,355.2127,-0.0546447,1.1608040000000002,0.6311909,293.1808,2.901113,344.1314,0,2022-04-07 PM 2:35:25
0,time,-0.0303997,1.256053,0.475181,346.9694,6.325801,355.1716,-0.04593,1.1978490000000002,0.6304058,290.6004,7.799489,339.9425,0,2022-04-07 PM 2:35:25
0,time,-0.0306435,1.255856,0.4713241,346.8946,6.41339,355.3216,-0.0402736,1.2225270000000001,0.6363810000000001,289.7474,10.64413,338.9659,0,2022-04-07 PM 2:35:25
