panel_num,total_task_time_s,head_x_m,head_y_m,head_z_m,head_x_rotation_deg,head_y_rotation_deg,head_z_rotation_deg,hand_x_m,hand_y_m,hand_z_m,hand_x_rotation_deg,hand_y_rotation_deg,hand_z_rotation_deg,error,time stamp
0,,0.0,1.133,0.45,0.0,0.0,0.0,0.25,1.7000000000000002,0.99,0.0,0.0,0.0,0,2022-01-11 PM 6:50:35
0,time,-0.1083021,1.416789,-0.0391386,1.854934,353.3214,0.9865729,-0.0270608,1.312324,0.7077801,309.5716,359.0818,354.5933,0,2022-01-11 PM 6:50:36
0,time,-0.1083021,1.416789,-0.0391386,1.854934,353.3214,0.9865729,-0.0270608,1.312324,0.7077801,309.5716,359.0818,354.5933,0,2022-01-11 PM 6:50:36
0,time,-0.1083021,1.416789,-0.0391386,1.854934,353.3214,0.9865729,-0.0270608,1.312324,0.7077801,309.5716,359.0818,354.5933,0,2022-01-11 PM 6:50:36
0,time,-0.1083021,1.416789,-0.0391386,1.854934,353.3214,0.9865729,-0.0270608,1.312324,0.7077801,309.5716,359.0818,354.5933,0,2022-01-11 PM 6:50:36
0,time,-0.1052611,1.419552,-0.0359002,1.614694,351.7397,0.5024464,-0.0253704,1.3088330000000001,0.7087581000000001,309.714,359.6841,353.6116,0,2022-01-11 PM 6:50:36
0,time,-0.1049941,1.419936,-0.0352904,1.48988,351.4339,0.4633043,-0.0239074,1.308475,0.7074945,309.9142,359.8582,353.4565,0,2022-01-11 PM 6:50:36
0,time,-0.1050694,1.41949,-0.0349214,1.51587,351.5918,0.4885308,-0.0234873,1.305558,0.7080982,310.1478,0.1110297,353.5939,0,2022-01-11 PM 6:50:36
0,time,-0.1048582,1.418229,-0.0354155,1.900548,352.3927,0.4519695,-0.022403,1.307047,0.7053225000000001,309.8372,0.1906597,353.5971,0,2022-01-11 PM 6:50:36
0,time,-0.1051292,1.417734,-0.0362868,2.005493,352.8784,0.5058097,-0.0223839,1.306049,0.7044074,309.7071,0.175686,353.6992,0,2022-01-11 PM 6:50:36
0,time,-0.1058812,1.418085,-0.0399175,2.016466,353.4158,0.505579,-0.0250201,1.304376,0.7079394,309.9215,0.0742455,354.1148,0,2022-01-11 PM 6:50:36
0,time,-0.1058781,1.412143,-0.0455589,2.432385,357.0329,0.38517,-0.0230706,1.305374,0.7067969000000001,310.4176,359.8258,354.4377,0,2022-01-11 PM 6:50:37
0,time,-0.104919,1.399549,-0.0513079,3.589628,3.046039,0.094226,-0.0232918,1.309023,0.7083673,310.6391,359.9183,353.9015,0,2022-01-11 PM 6:50:37
0,time,-0.1014159,1.390979,-0.0552382,5.917185,6.583063,359.4546,-0.0204918,1.319725,0.7049432,309.065,0.3231886,354.6814,0,2022-01-11 PM 6:50:37
0,time,-0.0983043,1.386892,-0.059053,8.119263,8.337004,359.3154,-0.0230274,1.327731,0.7068116,308.6331,357.4872,357.2186,0,2022-01-11 PM 6:50:37
0,time,-0.0953827,1.381761,-0.0618249,10.10378,10.71136,359.1111,-0.0248554,1.335504,0.7128262000000001,307.6548,356.8096,359.0794,0,2022-01-11 PM 6:50:37
0,time,-0.0925713,1.377249,-0.0635909,11.67458,12.87418,359.1299,-0.0248547,1.340959,0.7244146,308.6978,357.1284,358.7446,0,2022-01-11 PM 6:50:37
0,time,-0.0917816,1.37915,-0.0645192,12.05987,12.22044,359.2515,-0.0207024,1.3505260000000001,0.726357,306.672,359.3198,358.1801,0,2022-01-11 PM 6:50:37
0,time,-0.0920353,1.379947,-0.0660662,11.71583,11.89866,359.1859,-0.0195184,1.354419,0.7272701,307.5653,0.2901169,358.1348,0,2022-01-11 PM 6:50:37
0,time,-0.0920689,1.380452,-0.0672068,11.65589,11.61395,359.2769,-0.0206721,1.3507280000000002,0.7327106000000001,310.8808,358.6457,355.5855,0,2022-01-11 PM 6:50:37
0,time,-0.0915036,1.37848,-0.0683404,11.78887,12.39074,359.1276,-0.0201838,1.348276,0.7474696000000001,313.3167,359.1195,353.4602,0,2022-01-11 PM 6:50:37
0,time,-0.0902636,1.376579,-0.068962,12.26535,13.38092,358.8744,-0.0138912,1.3444260000000001,0.7693603,318.2141,1.052133,348.9133,0,2022-01-11 PM 6:50:38
0,time,-0.0894237,1.375652,-0.0673968,12.7685,13.90486,359.1169,-0.0094972,1.35054,0.7742517,316.7202,3.200673,347.0625,0,2022-01-11 PM 6:50:38
0,time,-0.0884206,1.37593,-0.065797,13.23425,13.95903,359.2758,-0.0068061,1.35416,0.7723257,316.4055,3.795654,344.6837,0,2022-01-11 PM 6:50:38
0,time,-0.0891664,1.379093,-0.0647747,12.51713,12.51708,359.2274,-0.0104575,1.3543640000000001,0.7685346000000001,313.9081,3.14773,348.9733,0,2022-01-11 PM 6:50:38
0,time,-0.0898054,1.381338,-0.0660564,11.77226,11.50623,358.9577,-0.0109477,1.350761,0.7597084000000001,311.9499,2.677823,349.4814,0,2022-01-11 PM 6:50:38
0,time,-0.0893562,1.382277,-0.068083,11.6899,11.02568,358.9372,-0.0129023,1.344953,0.7526142,310.8941,2.648275,349.78,0,2022-01-11 PM 6:50:38
0,time,-0.0891225,1.382961,-0.068982,11.73916,10.66217,358.8373,-0.0147724,1.3433510000000002,0.7394008000000001,309.5375,2.15441,350.8246,0,2022-01-11 PM 6:50:38
0,time,-0.0898774,1.383683,-0.0684448,11.62928,10.29877,358.9258,-0.0172303,1.3434750000000002,0.7262025000000001,309.5439,0.7782303,351.6619,0,2022-01-11 PM 6:50:38
0,time,-0.0902631,1.383316,-0.0671533,11.52144,10.25595,359.0318,-0.0206561,1.3435020000000002,0.7235253,310.3039,358.8041,352.9979,0,2022-01-11 PM 6:50:38
0,time,-0.0902066,1.382741,-0.0658694,11.36289,10.40199,359.0353,-0.0247262,1.344611,0.7402384000000001,311.4933,357.6276,354.5124,0,2022-01-11 PM 6:50:38
0,time,-0.0900674,1.382628,-0.064972,11.30821,10.46705,359.1282,-0.0274091,1.346022,0.7736602,313.2692,357.0118,355.0434,0,2022-01-11 PM 6:50:39
0,time,-0.0897708,1.382659,-0.0637493,11.18281,10.57065,359.0623,-0.0277643,1.3444740000000002,0.8279557,316.9006,358.5628,353.3168,0,2022-01-11 PM 6:50:39
0,time,-0.0912058,1.382866,-0.0607396,10.74006,10.61328,359.0327,-0.0264473,1.3444530000000001,0.8669815000000001,319.6398,359.9449,351.5361,0,2022-01-11 PM 6:50:39
0,time,-0.0937264,1.382123,-0.056432,10.13523,10.86273,359.2722,-0.0268331,1.34568,0.8826141000000001,320.6509,0.2767164,350.6565,0,2022-01-11 PM 6:50:39
0,time,-0.0950749,1.381683,-0.0540088,10.078,10.99947,359.628,-0.0327742,1.342716,0.8941593000000001,321.4302,359.6521,349.9356,0,2022-01-11 PM 6:50:39
0,time,-0.0961642,1.381772,-0.0542268,9.892447,10.83506,359.5987,-0.0316227,1.3369170000000001,0.9016664000000001,322.5768,0.0654869,349.8301,0,2022-01-11 PM 6:50:39
0,time,-0.0967748,1.382757,-0.0555151,9.686693,10.43769,359.5567,-0.0273504,1.3356450000000002,0.9023752,323.4115,0.7007219,348.0396,0,2022-01-11 PM 6:50:39
1,3,-0.0967889,1.384773,-0.0570795,9.767141,9.599202,359.5261,-0.0237575,1.3368300000000002,0.9055819,323.4628,3.520028,346.1428,0,2022-01-11 PM 6:50:39
1,3,-0.0966964,1.387351,-0.0583466,9.760014,8.619159,359.3932,-0.0192914,1.338079,0.9019372000000001,323.8357,3.91449,346.085,0,2022-01-11 PM 6:50:39
1,3,-0.0969224,1.39022,-0.0594426,9.610271,7.469739,359.4248,-0.0190995,1.338467,0.8931384,322.6586,3.728103,344.4772,0,2022-01-11 PM 6:50:39
1,4,-0.0981412,1.39323,-0.0606592,9.049941,6.319932,359.4257,-0.0184515,1.331978,0.8756158,323.0773,2.74188,343.4435,0,2022-01-11 PM 6:50:40
1,4,-0.1008482,1.393883,-0.0623941,7.753937,6.071283,359.4254,-0.0224197,1.3189430000000002,0.8489396,322.8266,359.6339,344.3376,0,2022-01-11 PM 6:50:40
1,4,-0.10373,1.394986,-0.0648988,6.404679,5.673768,359.3053,-0.0311811,1.2942870000000002,0.8255064000000001,325.0967,357.5026,344.349,0,2022-01-11 PM 6:50:40
1,4,-0.1069081,1.394069,-0.0686181,5.276053,6.031864,359.4771,-0.040863,1.27519,0.7950368000000001,327.3064,354.6565,344.4232,0,2022-01-11 PM 6:50:40
1,4,-0.1109178,1.391656,-0.0719732,4.076574,7.126874,359.8694,-0.0528848,1.272501,0.7681892,327.1094,351.6649,344.4048,0,2022-01-11 PM 6:50:40
1,4,-0.1145289,1.391435,-0.0744959,3.350044,7.208326,0.274517,-0.0662155,1.285773,0.7435334,323.9203,348.4296,346.0443,0,2022-01-11 PM 6:50:40
1,4,-0.1176498,1.395134,-0.0765643,3.021447,5.58166,0.6655698,-0.0707021,1.304782,0.7194888,320.5133,348.0402,347.1053,0,2022-01-11 PM 6:50:40
1,4,-0.1205821,1.40239,-0.0781328,2.620374,2.267415,0.7891835,-0.0792348,1.3104850000000001,0.7113426,319.4128,347.7117,348.111,0,2022-01-11 PM 6:50:40
1,4,-0.1232426,1.405314,-0.0790519,2.388823,0.7748761,0.9804975,-0.0848384,1.3110760000000001,0.7094347000000001,320.7589,347.4355,348.6594,0,2022-01-11 PM 6:50:40
1,4,-0.1261656,1.405337,-0.0786844,1.916925,0.4749604,1.431153,-0.0904896,1.3112620000000001,0.7121615,320.7076,347.1584,348.2689,0,2022-01-11 PM 6:50:40
1,5,-0.1281662,1.401754,-0.0776869,1.578888,1.91981,1.70176,-0.0960364,1.31509,0.7172949000000001,320.1496,346.0634,349.3534,0,2022-01-11 PM 6:50:41
1,5,-0.128334,1.397306,-0.0763819,1.803874,3.877206,1.814927,-0.1080041,1.312084,0.7525577,320.9455,346.0704,351.1121,0,2022-01-11 PM 6:50:41
1,5,-0.128629,1.394227,-0.0742361,1.81693,5.373461,2.022945,-0.1183972,1.312267,0.8061981,320.7383,348.3128,352.2227,0,2022-01-11 PM 6:50:41
1,5,-0.1302233,1.392612,-0.0699565,1.474815,6.18359,2.130169,-0.1226985,1.3094160000000001,0.8586595,322.2161,352.0862,351.328,0,2022-01-11 PM 6:50:41
1,5,-0.1333959,1.391316,-0.0624763,1.066177,6.71045,2.391013,-0.1243451,1.312311,0.8830397000000001,322.59,353.1154,349.922,0,2022-01-11 PM 6:50:41
1,5,-0.1362219,1.388891,-0.0558375,0.7883367,7.572718,2.808119,-0.1256788,1.315542,0.887665,322.0504,353.167,349.3092,0,2022-01-11 PM 6:50:41
1,5,-0.1373234,1.387644,-0.0537924,0.6495655,7.846977,2.939264,-0.128485,1.31136,0.8893657,322.6774,352.78,348.8462,0,2022-01-11 PM 6:50:41
2,5,-0.137907,1.387102,-0.0557932,0.492398,7.983993,2.937729,-0.1274805,1.3086980000000001,0.8889103,323.0203,354.108,347.7279,0,2022-01-11 PM 6:50:41
2,5,-0.1373599,1.388238,-0.059261,0.6335819,7.531845,2.939069,-0.1264973,1.3076720000000002,0.883414,322.8034,354.2449,346.9623,0,2022-01-11 PM 6:50:41
2,5,-0.136313,1.392227,-0.0625243,1.164987,5.955406,2.764982,-0.1233287,1.305854,0.8696134,322.1622,353.3099,346.5923,0,2022-01-11 PM 6:50:41
