panel_num,total_task_time_s,head_x_m,head_y_m,head_z_m,head_x_rotation_deg,head_y_rotation_deg,head_z_rotation_deg,hand_x_m,hand_y_m,hand_z_m,hand_x_rotation_deg,hand_y_rotation_deg,hand_z_rotation_deg,error,time stamp
0,,0.0,0.289,0.522,0.0,0.0,0.0,0.33,1.4689999999999999,0.542,0.0,0.0,0.0,0,2022-07-05 PM 5:11:12
0,time,-0.0254873,1.426234,0.3786328,4.065169,1.181926,353.7501,-0.05261890000000001,1.275167,0.6408219,358.0587,288.2936,83.06863,0,2022-07-05 PM 5:11:13
0,time,-0.0254873,1.426234,0.3786328,4.065169,1.181926,353.7501,-0.05261890000000001,1.275167,0.6408219,358.0587,288.2936,83.06863,0,2022-07-05 PM 5:11:13
0,time,-0.0254873,1.426234,0.3786328,4.065169,1.181926,353.7501,-0.05261890000000001,1.275167,0.6408219,358.0587,288.2936,83.06863,0,2022-07-05 PM 5:11:13
0,time,-0.0242826,1.428062,0.3762315,3.268712,1.167262,353.4668,-0.05293640000000001,1.275008,0.6388805,357.8973,288.1765,82.89944,0,2022-07-05 PM 5:11:13
0,time,-0.0243858,1.428748,0.3759612,2.967985,0.9778808,353.3797,-0.05359670000000001,1.275604,0.6386795000000001,357.7698,288.1985,82.88334,0,2022-07-05 PM 5:11:13
0,time,-0.0279472,1.430194,0.3752984,2.328129,359.0607,352.9262,-0.05264419999999999,1.278402,0.6373577,357.2118,288.0709,83.3559,0,2022-07-05 PM 5:11:13
0,time,-0.0279472,1.430194,0.3752984,2.328129,359.0607,352.9262,-0.05264419999999999,1.278402,0.6373577,357.2118,288.0709,83.3559,0,2022-07-05 PM 5:11:13
0,time,-0.0274732,1.430068,0.3752287,2.405361,359.3965,353.0574,-0.0526408,1.278873,0.6374096,357.0925,288.0628,83.42852,0,2022-07-05 PM 5:11:13
0,time,-0.0267417,1.430688,0.3746298,2.069556,359.8357,352.9781,-0.051468799999999995,1.278926,0.638895,357.0081,288.3698,83.43722,0,2022-07-05 PM 5:11:13
0,time,-0.0262407,1.434254,0.3730156,0.4222272,0.1769723,352.849,-0.046471,1.283741,0.6464464,355.993,289.6472,83.97581,0,2022-07-05 PM 5:11:14
0,time,-0.0253688,1.435452,0.3718606,359.7641,0.6160639,352.8062,-0.0382662,1.294173,0.6582822,354.0054,291.1695,86.15806,0,2022-07-05 PM 5:11:14
0,time,-0.0252107,1.433839,0.372287,0.4862255,0.8680618,352.87,-0.0261995,1.3065689999999999,0.6745402,352.3857,293.326,90.46652,0,2022-07-05 PM 5:11:14
0,time,-0.0265094,1.432549,0.3733231,1.107287,0.496525,353.133,-0.0166032,1.321993,0.6887571,349.4262,293.7899,94.24027,0,2022-07-05 PM 5:11:14
0,time,-0.0270429,1.432511,0.3740481,1.203555,0.3772078,353.2833,-0.0087975,1.3312599999999999,0.7058081,348.2416,293.1942,97.34856,0,2022-07-05 PM 5:11:14
0,time,-0.0262064,1.432804,0.3740754,1.130042,1.215956,353.3301,0.0033100000000000074,1.339006,0.7409234,347.6767,294.0451,100.3029,0,2022-07-05 PM 5:11:14
0,time,-0.0249651,1.43452,0.3734034,0.4158863,1.956801,353.4805,0.015376899999999999,1.345001,0.7825746,347.1251,296.318,101.004,0,2022-07-05 PM 5:11:14
0,time,-0.0240173,1.436842,0.3724033,359.5675,2.109719,353.3448,0.015769100000000008,1.347181,0.8146231,348.4186,297.0109,101.9099,0,2022-07-05 PM 5:11:14
0,time,-0.02343,1.438527,0.3716037,358.7882,2.065659,353.4151,0.012616600000000006,1.340908,0.8398668,350.9653,298.9601,100.5243,0,2022-07-05 PM 5:11:14
0,time,-0.0235139,1.439891,0.3704721,358.1609,1.905385,353.0805,0.012180499999999997,1.330253,0.8619773000000001,353.4607,300.8209,100.0189,0,2022-07-05 PM 5:11:14
0,time,-0.0244821,1.441454,0.3703012,357.4052,1.677826,353.0715,0.011943300000000004,1.327705,0.8771865,354.3919,301.746,100.8508,0,2022-07-05 PM 5:11:15
0,time,-0.0255901,1.442373,0.3701923,357.114,1.569511,352.988,0.010938100000000006,1.326551,0.8882896,355.4424,302.5836,100.8083,0,2022-07-05 PM 5:11:15
