panel_num,total_task_time_s,head_x_m,head_y_m,head_z_m,head_x_rotation_deg,head_y_rotation_deg,head_z_rotation_deg,hand_x_m,hand_y_m,hand_z_m,hand_x_rotation_deg,hand_y_rotation_deg,hand_z_rotation_deg,error,time stamp
0,,0.0,0.371,0.734,0.0,0.0,0.0,0.27,1.481,0.774,0.0,0.0,0.0,0,2022-03-24 PM 2:11:18
0,time,-0.0204012,1.460286,0.3395719,354.1711,351.8772,1.491741,0.14872849999999999,1.1153760000000001,0.7487694,343.2089,356.7076,349.6816,0,2022-03-24 PM 2:11:18
0,time,-0.0204012,1.460286,0.3395719,354.1711,351.8772,1.491741,0.14872849999999999,1.1153760000000001,0.7487694,343.2089,356.7076,349.6816,0,2022-03-24 PM 2:11:18
0,time,-0.0204012,1.460286,0.3395719,354.1711,351.8772,1.491741,0.14872849999999999,1.1153760000000001,0.7487694,343.2089,356.7076,349.6816,0,2022-03-24 PM 2:11:18
0,time,-0.0200162,1.461006,0.3377438,353.8439,351.8521,1.665608,0.14824589999999999,1.1156430000000002,0.7485239,343.2162,356.5584,349.8133,0,2022-03-24 PM 2:11:19
0,time,-0.0206116,1.460607,0.337481,353.9462,351.462,1.819297,0.1472547,1.115212,0.7495930000000001,343.2568,356.3939,349.787,0,2022-03-24 PM 2:11:19
0,time,-0.0188011,1.460891,0.3366176,353.8943,351.3068,1.519555,0.1453686,1.11551,0.7498466,343.1825,356.0204,349.7094,0,2022-03-24 PM 2:11:19
0,time,-0.0188011,1.460891,0.3366176,353.8943,351.3068,1.519555,0.1453686,1.11551,0.7498466,343.1825,356.0204,349.7094,0,2022-03-24 PM 2:11:19
0,time,-0.018073,1.459633,0.3377924,354.4321,351.4627,1.410711,0.145053,1.11595,0.7498859,343.1376,355.968,349.7095,0,2022-03-24 PM 2:11:19
0,time,-0.0184666,1.458638,0.3397112,355.0728,351.4859,1.320281,0.1448779,1.115677,0.7498871,343.1533,355.9272,349.6517,0,2022-03-24 PM 2:11:19
0,time,-0.018886,1.455214,0.3426558,356.9476,352.0005,1.199014,0.1451278,1.115326,0.7503627,343.2623,356.0177,349.6462,0,2022-03-24 PM 2:11:19
0,time,-0.0191854,1.451868,0.3476449,358.6953,352.4426,1.367238,0.1452203,1.1149030000000002,0.7503848000000001,343.2677,356.0396,349.5627,0,2022-03-24 PM 2:11:19
0,time,-0.0191017,1.449519,0.3516212,0.1078358,352.7048,1.364862,0.1462721,1.114726,0.7504851,343.2473,356.1895,349.5365,0,2022-03-24 PM 2:11:19
0,time,-0.0198028,1.450488,0.3534941,359.9583,352.7575,1.391236,0.1477108,1.1145660000000002,0.7504365000000001,343.312,356.4166,349.5534,0,2022-03-24 PM 2:11:19
0,time,-0.0200474,1.451047,0.3529431,359.6017,353.1166,1.273704,0.15009699999999998,1.1145100000000001,0.7493855,343.3506,356.9001,349.5555,0,2022-03-24 PM 2:11:20
0,time,-0.0207675,1.451232,0.3513166,359.2515,353.7226,1.198729,0.15366439999999998,1.114918,0.7471162,343.278,357.6119,349.5701,0,2022-03-24 PM 2:11:20
0,time,-0.0218791,1.452484,0.3497145,358.5414,354.1263,1.178968,0.157822,1.1154780000000002,0.7450141,343.234,358.3954,349.588,0,2022-03-24 PM 2:11:20
0,time,-0.0261697,1.453978,0.3492404,357.553,352.5984,0.2437248,0.1620865,1.115307,0.7432557000000001,343.2261,359.2081,349.6601,0,2022-03-24 PM 2:11:20
0,time,-0.0318657,1.453846,0.3498721,357.6742,348.9957,358.6706,0.16559089999999999,1.1151870000000002,0.7416253,343.2675,359.9609,349.7519,0,2022-03-24 PM 2:11:20
0,time,-0.0305198,1.452863,0.3515963,358.4531,350.3352,358.9248,0.1678491,1.115445,0.740105,343.1922,0.4114357,349.7939,0,2022-03-24 PM 2:11:20
0,time,-0.0292181,1.453307,0.3515106,358.2295,351.7123,359.1982,0.1704518,1.1153140000000001,0.7395816000000001,343.3214,0.8991376,349.7553,0,2022-03-24 PM 2:11:20
0,time,-0.0287527,1.453916,0.3497279,357.9219,351.6696,359.377,0.17109939999999998,1.115396,0.7399006,343.2704,1.035158,349.8229,0,2022-03-24 PM 2:11:20
0,time,-0.0286168,1.454724,0.3479286,357.492,351.7566,359.5338,0.1713187,1.115685,0.7393503,343.219,1.072049,349.8755,0,2022-03-24 PM 2:11:20
0,time,-0.0294486,1.45481,0.3469256,357.2418,351.9942,359.843,0.17122659999999998,1.1159880000000002,0.7389033,343.1226,1.051116,349.8968,0,2022-03-24 PM 2:11:20
0,time,-0.0300062,1.453354,0.3474821,357.9037,352.4397,0.0909924,0.17144689999999999,1.1156320000000002,0.7387603,343.1541,1.173014,349.9054,0,2022-03-24 PM 2:11:21
0,time,-0.0296651,1.451168,0.3497296,359.175,352.8557,0.4712841,0.1705466,1.115428,0.7391155,343.2522,0.9581454,350.0064,0,2022-03-24 PM 2:11:21
