panel_num,total_task_time_s,head_x_m,head_y_m,head_z_m,head_x_rotation_deg,head_y_rotation_deg,head_z_rotation_deg,hand_x_m,hand_y_m,hand_z_m,hand_x_rotation_deg,hand_y_rotation_deg,hand_z_rotation_deg,error,time stamp
0,,0.0,0.26,0.522,0.0,0.0,0.0,0.248,1.36,0.552,0.0,0.0,0.0,0,2022-09-01 ì˜¤í›„ 3:11:19
0,time,-0.0106953,1.422527,0.5117923,346.4819,353.0073,3.387878,0.1735365,1.374454,0.7350565,285.4048,294.6989,51.38374,0,2022-09-01 ì˜¤í›„ 3:11:20
0,time,-0.0107348,1.422698,0.5116556,346.4431,352.9745,3.376413,0.1736266,1.3745930000000002,0.7348207,285.3715,294.6993,51.34529,0,2022-09-01 ì˜¤í›„ 3:11:20
0,time,-0.0111004,1.422467,0.5118385,346.5251,352.914,3.407004,0.1737408,1.3750520000000002,0.7342731,285.3601,294.3929,51.62546,0,2022-09-01 ì˜¤í›„ 3:11:20
0,time,-0.0111004,1.422467,0.5118385,346.5251,352.914,3.407004,0.1737408,1.3750520000000002,0.7342731,285.3601,294.3929,51.62546,0,2022-09-01 ì˜¤í›„ 3:11:20
0,time,-0.0111681,1.422127,0.5121265,346.7181,352.8794,3.458071,0.1729496,1.374203,0.7351507,285.5086,294.6205,51.41193,0,2022-09-01 ì˜¤í›„ 3:11:20
0,time,-0.0394234,1.408522,0.5110531,347.2422,351.6769,4.530969,0.1727042,1.3742100000000002,0.7352985000000001,285.5088,294.429,51.53011,0,2022-09-01 ì˜¤í›„ 3:11:21
0,time,-0.0102027,1.422318,0.5117514,347.0872,352.1636,3.893952,0.1722862,1.3740080000000001,0.7354977,285.5808,294.5822,51.32462,0,2022-09-01 ì˜¤í›„ 3:11:21
0,time,-0.012589,1.419748,0.5117546,347.4796,351.4733,5.155768,0.1721819,1.374104,0.7353167,285.5375,294.541,51.33276,0,2022-09-01 ì˜¤í›„ 3:11:21
0,time,-0.009582,1.419911,0.5111382,347.647,351.6569,4.961169,0.1720643,1.3739910000000002,0.7356262,285.6174,294.7276,51.15392,0,2022-09-01 ì˜¤í›„ 3:11:21
0,time,-0.0089159,1.419275,0.5120457,348.2529,352.0182,4.761299,0.1721009,1.3740700000000001,0.7357385000000001,285.7309,295.0539,50.88013,0,2022-09-01 ì˜¤í›„ 3:11:21
0,time,-0.0094683,1.417681,0.5141334,348.9326,352.6484,4.647676,0.171741,1.3740320000000001,0.7359405,285.6159,295.0619,50.74351,0,2022-09-01 ì˜¤í›„ 3:11:21
0,time,-0.0093892,1.417185,0.5150359,349.2355,353.0071,4.398584,0.1717686,1.373799,0.7361318,285.6552,295.1279,50.66746,0,2022-09-01 ì˜¤í›„ 3:11:21
0,time,-0.0098853,1.417522,0.5152061,349.1336,353.1059,4.179156,0.1717,1.373793,0.7366474000000001,285.7411,295.2489,50.53354,0,2022-09-01 ì˜¤í›„ 3:11:21
0,time,-0.0096314,1.41801,0.5150301,348.9767,353.238,4.084711,0.171843,1.373251,0.7361433000000001,285.7787,295.0328,50.72293,0,2022-09-01 ì˜¤í›„ 3:11:21
0,time,-0.0095581,1.418154,0.5149056,348.8418,353.2911,3.943846,0.1721928,1.373526,0.7361422000000001,285.7004,295.075,50.7274,0,2022-09-01 ì˜¤í›„ 3:11:21
0,time,-0.0089734,1.418542,0.515056,348.8123,353.4334,3.811354,0.1717669,1.373563,0.7361106000000001,285.6634,294.9882,50.85391,0,2022-09-01 ì˜¤í›„ 3:11:22
