panel_num,total_task_time_s,head_x_m,head_y_m,head_z_m,head_x_rotation_deg,head_y_rotation_deg,head_z_rotation_deg,hand_x_m,hand_y_m,hand_z_m,hand_x_rotation_deg,hand_y_rotation_deg,hand_z_rotation_deg,error,time stamp
0,,0.0,0.371,0.522,0.0,0.0,0.0,0.24,1.471,0.562,0.0,0.0,0.0,0,2022-08-02 PM 5:54:47
0,time,-0.0668966,1.456081,0.3344873,350.8625,11.36132,355.9922,0.0480683,1.234709,0.7424875000000001,335.6443,349.6719,317.109,0,2022-08-02 PM 5:54:48
0,time,-0.0668966,1.456081,0.3344873,350.8625,11.36132,355.9922,0.0480683,1.234709,0.7424875000000001,335.6443,349.6719,317.109,0,2022-08-02 PM 5:54:48
0,time,-0.0668966,1.456081,0.3344873,350.8625,11.36132,355.9922,0.0480683,1.234709,0.7424875000000001,335.6443,349.6719,317.109,0,2022-08-02 PM 5:54:48
0,time,-0.0640649,1.457819,0.3330398,350.2599,12.1559,355.0603,0.0523217,1.346853,0.7599991,322.4793,351.0535,323.4956,0,2022-08-02 PM 5:54:48
0,time,-0.0648998,1.456534,0.3338372,350.7909,11.87238,355.3369,0.049330599999999995,1.3339050000000001,0.759649,324.5049,349.7424,324.6015,0,2022-08-02 PM 5:54:48
0,time,-0.0651466,1.461057,0.3328627,348.6055,11.47111,355.0101,0.0394536,1.267142,0.7506226,331.9591,348.0431,324.9243,0,2022-08-02 PM 5:54:48
0,time,-0.0651466,1.461057,0.3328627,348.6055,11.47111,355.0101,0.0394536,1.267142,0.7506226,331.9591,348.0431,324.9243,0,2022-08-02 PM 5:54:48
0,time,-0.0654817,1.461914,0.3320832,348.2307,11.305,355.0553,0.0394384,1.26064,0.7499418,332.4797,348.154,325.3131,0,2022-08-02 PM 5:54:48
0,time,-0.0656525,1.459178,0.3314373,349.5199,11.21907,355.1433,0.0373229,1.245289,0.7494586000000001,334.5471,347.3722,325.9976,0,2022-08-02 PM 5:54:48
0,time,-0.0666324,1.454979,0.3337304,351.4419,10.72488,355.5033,0.0381581,1.234474,0.7513834,335.8719,347.1841,326.5996,0,2022-08-02 PM 5:54:48
0,time,-0.067252,1.453727,0.3371051,352.0065,10.69045,355.725,0.0441945,1.227193,0.7577292,336.5094,348.412,327.3284,0,2022-08-02 PM 5:54:48
0,time,-0.0684778,1.452286,0.3397412,352.5098,10.52176,356.0945,0.0487829,1.223614,0.7645167,336.8693,349.0512,328.7451,0,2022-08-02 PM 5:54:49
0,time,-0.0703946,1.450135,0.3411517,353.3662,9.877316,356.4525,0.0511254,1.222142,0.7691244,336.6115,349.3098,330.9505,0,2022-08-02 PM 5:54:49
0,time,-0.0707426,1.449539,0.341232,353.6034,9.798256,356.5263,0.05362379999999999,1.226318,0.7724997,336.0212,350.0178,331.4398,0,2022-08-02 PM 5:54:49
